ID,ZIP,Latitude,Longitude,City,State,County,Zip,Country,Congressional District
4296,54812,45.40135,-91.84906,Barron,WI,Barron County,54812,US,WI7
4297,95968,39.43544,-121.53802,Palermo,CA,Butte County,95968,US,CA1
4298,70090,29.989546,-90.761722,Vacherie,LA,St. James Parish,70090,US,LA2
4299,67074,37.66475,-96.748795,Leon,KS,Butler County,67074,US,KS4
4300,12885,43.570457,-73.859928,Warrensburg,NY,Warren County,12885,US,NY21
4301,78026,28.932742,-98.612998,Jourdanton,TX,Atascosa County,78026,US,TX28
4302,64451,40.022472,-95.185611,Forest City,MO,Holt County,64451,US,MO6
4303,98004,47.615471,-122.207221,Bellevue,WA,King County,98004,US,WA1
4304,35126,33.72988,-86.645081,Pinson,AL,Jefferson County,35126,US,AL6
4305,45449,39.665109,-84.24009,Dayton,OH,Montgomery County,45449,US,OH10
4306,23666,37.060646,-76.371616,Hampton,VA,Hampton City,23666,US,VA3
4307,5855,44.907921,-72.203948,Newport,VT,Orleans County,5855,US,VT0
4308,7746,40.317727,-74.248318,Marlboro,NJ,Monmouth County,7746,US,NJ3
4309,67119,37.231595,-97.212224,Oxford,KS,Sumner County,67119,US,KS4
4310,77498,29.66763,-95.629314,Sugar Land,TX,Fort Bend County,77498,US,TX7
4311,31738,30.976287,-83.871284,Coolidge,GA,Thomas County,31738,US,GA2
4312,4858,44.05147,-69.12782,South Thomaston,ME,Knox County,4858,US,ME1
4313,68456,40.938023,-97.292178,Utica,NE,Seward County,68456,US,NE1
4314,29709,34.755564,-80.129515,Chesterfield,SC,Chesterfield County,29709,US,SC7
4315,4092,43.707947,-70.352614,Westbrook,ME,Cumberland County,4092,US,ME1
4316,33018,25.909809,-80.388874,Hialeah,FL,Miami-Dade County,33018,US,FL26
4317,79720,32.278703,-101.457761,Big Spring,TX,Howard County,79720,US,TX19
4318,43074,40.266029,-82.854334,Sunbury,OH,Delaware County,43074,US,OH12
4319,20112,38.668375,-77.427104,Manassas,VA,Prince William County,20112,US,VA10
4320,24273,36.93767,-82.622624,Norton,VA,Norton City,24273,US,VA9
4321,21740,39.58887,-77.700213,Hagerstown,MD,Washington County,21740,US,MD6
4322,48312,42.566338,-83.028532,Sterling Heights,MI,Macomb County,48312,US,MI10
4323,76542,31.03757,-97.680866,Killeen,TX,Bell County,76542,US,TX11
4324,89040,36.570259,-114.473191,Overton,NV,Clark County,89040,US,NV4
4325,33556,28.193901,-82.591764,Odessa,FL,Pasco County,33556,US,FL14
4326,96032,41.581383,-122.824847,Fort Jones,CA,Siskiyou County,96032,US,CA1
4327,37029,36.039122,-87.26284,Burns,TN,Dickson County,37029,US,TN7
4328,68022,41.288631,-96.238818,Elkhorn,NE,Douglas County,68022,US,NE2
4329,85634,31.92031,-111.87716,Sells,AZ,Pima County,85634,US,AZ7
4330,62440,39.418401,-88.270006,Lerna,IL,Coles County,62440,US,IL12
4331,33071,26.244602,-80.265311,Pompano Beach,FL,Broward County,33071,US,FL23
4332,20115,38.840456,-77.891136,Marshall,VA,Fauquier County,20115,US,VA10
4333,62673,40.100737,-89.966028,Oakford,IL,Menard County,62673,US,IL15
4334,80005,39.85108,-105.130234,Arvada,CO,Jefferson County,80005,US,CO7
4335,2874,41.50788,-71.4245,Saunderstown,RI,Washington County,2874,US,RI2
4336,29621,34.506502,-82.605626,Anderson,SC,Anderson County,29621,US,SC3
4337,34433,29.002221,-82.524892,Dunnellon,FL,Citrus County,34433,US,FL12
4338,55316,45.176914,-93.397481,Champlin,MN,Hennepin County,55316,US,MN3
4339,65803,37.299377,-93.324456,Springfield,MO,Greene County,65803,US,MO7
4340,91950,32.671194,-117.084353,National City,CA,San Diego County,91950,US,CA52
4341,17038,40.430902,-76.480732,Jonestown,PA,Lebanon County,17038,US,PA9
4342,99203,47.629341,-117.406269,Spokane,WA,Spokane County,99203,US,WA5
4343,34602,28.509319,-82.295675,Brooksville,FL,Hernando County,34602,US,FL12
4344,34481,29.128062,-82.297544,Ocala,FL,Marion County,34481,US,FL3
4345,55371,45.56996,-93.58163,Princeton,MN,Mille Lacs County,55371,US,MN8
4346,97232,45.52369,-122.642655,Portland,OR,Multnomah County,97232,US,OR1
4347,4401,44.848517,-68.850405,Bangor,ME,Penobscot County,4401,US,ME2
4348,71457,31.70988,-93.109141,Natchitoches,LA,Natchitoches Parish,71457,US,LA4
4349,28786,35.48871,-82.98875,Waynesville,NC,Haywood County,28786,US,NC11
4350,34711,28.584025,-81.779423,Clermont,FL,Lake County,34711,US,FL11
4351,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
4352,33976,26.591277,-81.68613,Lehigh Acres,FL,Lee County,33976,US,FL19
4353,71457,31.70988,-93.109141,Natchitoches,LA,Natchitoches Parish,71457,US,LA4
4354,63373,38.92592,-90.38632,Portage Des Sioux,MO,St. Charles County,63373,US,MO3
4355,43160,39.536986,-83.455012,Washington Court House,OH,Fayette County,43160,US,OH15
4356,37657,36.027038,-82.545757,Flag Pond,TN,Unicoi County,37657,US,TN1
4357,27866,36.519869,-77.514565,Pleasant Hill,NC,Northampton County,27866,US,NC1
4358,76539,31.08101,-98.00252,Kempner,TX,Lampasas County,76539,US,TX11
4359,99301,46.42066,-118.899447,Pasco,WA,Franklin County,99301,US,WA5
4360,93215,35.779507,-119.200825,Delano,CA,Kern County,93215,US,CA22
4361,42754,37.460336,-86.324894,Leitchfield,KY,Grayson County,42754,US,KY2
4362,34223,26.982666,-82.3542,Englewood,FL,Sarasota County,34223,US,FL17
4363,89101,36.17372,-115.10647,Las Vegas,NV,Clark County,89101,US,NV1
4364,56085,44.317309,-94.777163,Sleepy Eye,MN,Brown County,56085,US,MN1
4365,62661,39.671039,-89.845401,Loami,IL,Sangamon County,62661,US,IL15
4366,74849,34.957481,-96.750209,Konawa,OK,Seminole County,74849,US,OK5
4367,76470,32.46985,-98.67895,Ranger,TX,Eastland County,76470,US,TX25
4368,95667,38.730224,-120.797149,Placerville,CA,El Dorado County,95667,US,CA5
4369,1983,42.661793,-70.954487,Topsfield,MA,Essex County,1983,US,MA6
4370,21286,39.414306,-76.576089,Towson,MD,Baltimore County,21286,US,MD2
4371,79336,33.606901,-102.345939,Levelland,TX,Hockley County,79336,US,TX19
4372,44052,41.450991,-82.166534,Lorain,OH,Lorain County,44052,US,OH5
4373,33598,27.73383,-82.297468,Wimauma,FL,Hillsborough County,33598,US,FL16
4374,55118,44.916077,-93.101607,West Saint Paul,MN,Dakota County,55118,US,MN2
4375,30673,33.73149,-82.710833,Washington,GA,Wilkes County,30673,US,GA12
4376,2124,42.286784,-71.071045,Boston,MA,Suffolk County,2124,US,MA7
4377,88317,32.889717,-105.674395,Cloudcroft,NM,Otero County,88317,US,NM2
4378,61046,42.078942,-89.814738,Lanark,IL,Carroll County,61046,US,IL17
4379,95472,38.407222,-122.869654,Sebastopol,CA,Sonoma County,95472,US,CA2
4380,78130,29.696878,-98.070726,New Braunfels,TX,Guadalupe County,78130,US,TX15
4381,72927,35.19356,-93.930763,Booneville,AR,Logan County,72927,US,AR4
4382,32784,28.925371,-81.680144,Umatilla,FL,Lake County,32784,US,FL6
4383,79005,36.45336,-100.53737,Booker,TX,Lipscomb County,79005,US,TX13
4384,79005,36.45336,-100.53737,Booker,TX,Lipscomb County,79005,US,TX13
4385,16038,41.13673,-80.00922,Harrisville,PA,Butler County,16038,US,PA16
4386,48846,42.973427,-85.090548,Ionia,MI,Ionia County,48846,US,MI2
4387,72032,35.065889,-92.362875,Conway,AR,Faulkner County,72032,US,AR2
4388,62625,39.916942,-89.689148,Cantrall,IL,Sangamon County,62625,US,IL15
4389,37034,35.640617,-86.718225,Chapel Hill,TN,Marshall County,37034,US,TN5
4390,98660,45.678996,-122.720499,Vancouver,WA,Clark County,98660,US,WA3
4391,16038,41.13673,-80.00922,Harrisville,PA,Butler County,16038,US,PA16
4392,1867,42.537065,-71.107172,Reading,MA,Middlesex County,1867,US,MA6
4393,72727,35.972331,-93.997572,Elkins,AR,Washington County,72727,US,AR3
4394,76943,30.798496,-101.498604,Ozona,TX,Crockett County,76943,US,TX23
4395,24263,36.6885,-83.114212,Jonesville,VA,Lee County,24263,US,VA9
4396,63132,38.674601,-90.374716,Saint Louis,MO,St. Louis County,63132,US,MO1
4397,10588,41.330892,-73.823549,Shrub Oak,NY,Westchester County,10588,US,NY17
4398,94538,37.509453,-121.95832,Fremont,CA,Alameda County,94538,US,CA17
4399,40258,38.145719,-85.864063,Louisville,KY,Jefferson County,40258,US,KY3
4400,44141,41.31978,-81.62679,Brecksville,OH,Cuyahoga County,44141,US,OH7
4401,2721,41.678895,-71.153648,Fall River,MA,Bristol County,2721,US,MA4
4402,77807,30.671076,-96.479892,Bryan,TX,Brazos County,77807,US,TX17
4403,27834,35.631003,-77.381019,Greenville,NC,Pitt County,27834,US,NC1
4404,77835,30.179152,-96.628566,Burton,TX,Washington County,77835,US,TX10
4405,45786,39.538788,-81.639888,Waterford,OH,Washington County,45786,US,OH6
4406,32053,30.555263,-83.148179,Jennings,FL,Hamilton County,32053,US,FL3
4407,65781,37.30505,-93.42853,Willard,MO,Greene County,65781,US,MO7
4408,89101,36.17372,-115.10647,Las Vegas,NV,Clark County,89101,US,NV1
4409,53811,42.543893,-90.536322,Hazel Green,WI,Grant County,53811,US,WI3
4410,16601,40.489433,-78.349874,Altoona,PA,Blair County,16601,US,PA13
4411,83647,43.156195,-115.720455,Mountain Home,ID,Elmore County,83647,US,ID2
4412,25976,37.865186,-80.874366,Meadow Bridge,WV,Fayette County,25976,US,WV1
4413,95338,37.572907,-120.018973,Mariposa,CA,Mariposa County,95338,US,CA5
4414,63132,38.674601,-90.374716,Saint Louis,MO,St. Louis County,63132,US,MO1
4415,46383,41.454731,-87.065565,Valparaiso,IN,Porter County,46383,US,IN1
4416,62440,39.418401,-88.270006,Lerna,IL,Coles County,62440,US,IL12
4417,65453,38.100081,-91.368908,Cuba,MO,Crawford County,65453,US,MO3
4418,72855,35.274106,-93.615999,Paris,AR,Logan County,72855,US,AR4
4419,67119,37.231595,-97.212224,Oxford,KS,Sumner County,67119,US,KS4
4420,28173,34.925105,-80.72775,Waxhaw,NC,Union County,28173,US,NC8
4421,60010,42.146794,-88.165268,Barrington,IL,Cook County,60010,US,IL5
4422,50510,42.78192,-94.9486,Albert City,IA,Buena Vista County,50510,US,IA4
4423,71225,32.496897,-92.337078,Calhoun,LA,Ouachita Parish,71225,US,LA5
4424,8053,39.90153,-74.92957,Marlton,NJ,Burlington County,8053,US,NJ3
4425,33801,28.035908,-81.899669,Lakeland,FL,Polk County,33801,US,FL18
4426,72833,35.052818,-93.381315,Danville,AR,Yell County,72833,US,AR4
4427,38680,34.960712,-90.113913,Walls,MS,Desoto County,38680,US,MS1
4428,28211,35.169586,-80.79076,Charlotte,NC,Mecklenburg County,28211,US,NC14
4429,72045,35.128619,-92.043231,El Paso,AR,White County,72045,US,AR2
4430,97386,44.380262,-122.698954,Sweet Home,OR,Linn County,97386,US,OR5
4431,40361,38.217248,-84.213426,Paris,KY,Bourbon County,40361,US,KY6
4432,63051,38.40894,-90.57012,House Springs,MO,Jefferson County,63051,US,MO3
4433,86325,34.735388,-111.927746,Cornville,AZ,Yavapai County,86325,US,AZ2
4434,88210,32.771797,-104.219669,Artesia,NM,Eddy County,88210,US,NM2
4435,31906,32.493455,-84.95328,Columbus,GA,Muscogee County,31906,US,GA2
4436,54601,43.806197,-91.140529,La Crosse,WI,La Crosse County,54601,US,WI3
4437,20871,39.23872,-77.27943,Clarksburg,MD,Montgomery County,20871,US,MD6
4438,76034,32.88955,-97.143409,Colleyville,TX,Tarrant County,76034,US,TX24
4439,30102,34.07068,-84.589406,Acworth,GA,Cobb County,30102,US,GA11
4440,53105,42.692103,-88.228793,Burlington,WI,Racine County,53105,US,WI1
4441,73559,34.69694,-98.94888,Mountain Park,OK,Kiowa County,73559,US,OK3
4442,94043,37.421865,-122.070895,Mountain View,CA,Santa Clara County,94043,US,CA16
4443,85707,32.169577,-110.875093,Tucson,AZ,Pima County,85707,US,AZ6
4444,30102,34.07068,-84.589406,Acworth,GA,Cobb County,30102,US,GA11
4445,95370,37.96091,-120.343863,Sonora,CA,Tuolumne County,95370,US,CA5
4446,74825,34.869145,-96.415107,Allen,OK,Pontotoc County,74825,US,OK2
4447,98926,47.028084,-120.48998,Ellensburg,WA,Kittitas County,98926,US,WA8
4448,19063,39.918804,-75.399118,Media,PA,Delaware County,19063,US,PA5
4449,80535,40.63847,-105.14425,Laporte,CO,Larimer County,80535,US,CO2
4450,70084,30.05819,-90.605871,Reserve,LA,St. John The Baptist Parish,70084,US,LA2
4451,78832,29.299888,-100.421055,Brackettville,TX,Kinney County,78832,US,TX23
4452,85710,32.214133,-110.823718,Tucson,AZ,Pima County,85710,US,AZ6
4453,32531,30.85525,-86.674139,Baker,FL,Okaloosa County,32531,US,FL1
4454,45005,39.55895,-84.30411,Franklin,OH,Warren County,45005,US,OH1
4455,19033,39.890962,-75.327282,Folsom,PA,Delaware County,19033,US,PA5
4456,64067,39.14086,-93.849284,Lexington,MO,Lafayette County,64067,US,MO4
4457,5861,44.46239,-72.135804,Passumpsic,VT,Caledonia County,5861,US,VT0
4458,28740,36.00484,-82.25068,Greenmountain,NC,Yancey County,28740,US,NC11
4459,75218,32.838526,-96.699475,Dallas,TX,Dallas County,75218,US,TX32
4460,76446,32.123145,-98.289028,Dublin,TX,Erath County,76446,US,TX25
4461,44236,41.244023,-81.476335,Hudson,OH,Summit County,44236,US,OH13
4462,29138,34.031353,-81.77374,Saluda,SC,Saluda County,29138,US,SC3
4463,71463,30.80547,-92.62153,Oakdale,LA,Allen Parish,71463,US,LA4
4464,73114,35.578137,-97.517674,Oklahoma City,OK,Oklahoma County,73114,US,OK5
4465,87401,36.740321,-108.178691,Farmington,NM,San Juan County,87401,US,NM3
4466,76086,32.780766,-97.806778,Weatherford,TX,Parker County,76086,US,TX12
4467,31206,32.800857,-83.693698,Macon,GA,Bibb County,31206,US,GA2
4468,3275,43.1381,-71.45273,Suncook,NH,Merrimack County,3275,US,NH2
4469,76861,31.680297,-100.147719,Miles,TX,Runnels County,76861,US,TX11
4470,11717,40.780882,-73.250336,Brentwood,NY,Suffolk County,11717,US,NY2
4471,29645,34.595311,-82.114703,Gray Court,SC,Laurens County,29645,US,SC3
4472,32955,28.28714,-80.723065,Rockledge,FL,Brevard County,32955,US,FL8
4473,46254,39.849717,-86.271638,Indianapolis,IN,Marion County,46254,US,IN7
4474,41101,38.473824,-82.647933,Ashland,KY,Boyd County,41101,US,KY5
4475,80138,39.510214,-104.721607,Parker,CO,Douglas County,80138,US,CO4
4476,72802,35.306683,-93.071219,Russellville,AR,Pope County,72802,US,AR4
4477,73055,34.640543,-97.908875,Marlow,OK,Stephens County,73055,US,OK4
4478,95864,38.586554,-121.379467,Sacramento,CA,Sacramento County,95864,US,CA6
4479,98346,47.834483,-122.547078,Kingston,WA,Kitsap County,98346,US,WA6
4480,1983,42.661793,-70.954487,Topsfield,MA,Essex County,1983,US,MA6
4481,56215,45.281669,-95.672102,Benson,MN,Swift County,56215,US,MN7
4482,45356,40.123618,-84.228811,Piqua,OH,Miami County,45356,US,OH15
4483,50158,42.036096,-92.998867,Marshalltown,IA,Marshall County,50158,US,IA4
4484,66701,37.821629,-94.714793,Fort Scott,KS,Bourbon County,66701,US,KS2
4485,35802,34.660866,-86.560608,Huntsville,AL,Madison County,35802,US,AL5
4486,92392,34.480247,-117.408186,Victorville,CA,San Bernardino County,92392,US,CA23
4487,59086,46.016146,-110.599503,Wilsall,MT,Park County,59086,US,MT2
4488,34711,28.584025,-81.779423,Clermont,FL,Lake County,34711,US,FL11
4489,71068,32.32849,-93.27989,Ringgold,LA,Bienville Parish,71068,US,LA4
4490,89701,39.154485,-119.73074,Carson City,NV,Carson City,89701,US,NV2
4491,23696,37.189902,-76.426469,Seaford,VA,York County,23696,US,VA1
4492,33898,27.920309,-81.597642,Lake Wales,FL,Polk County,33898,US,FL18
4493,49445,43.295208,-86.278985,Muskegon,MI,Muskegon County,49445,US,MI2
4494,31639,31.199826,-83.218233,Nashville,GA,Berrien County,31639,US,GA8
4495,98403,47.265371,-122.457087,Tacoma,WA,Pierce County,98403,US,WA6
4496,50433,42.92219,-93.04214,Dougherty,IA,Cerro Gordo County,50433,US,IA2
4497,31639,31.199826,-83.218233,Nashville,GA,Berrien County,31639,US,GA8
4498,97480,44.0579,-123.79927,Swisshome,OR,Lane County,97480,US,OR4
4499,98403,47.265371,-122.457087,Tacoma,WA,Pierce County,98403,US,WA6
4500,11791,40.828288,-73.505922,Syosset,NY,Nassau County,11791,US,NY3
4501,89301,39.314155,-114.840433,Ely,NV,White Pine County,89301,US,NV2
4502,24557,36.983015,-79.321101,Gretna,VA,Pittsylvania County,24557,US,VA5
4503,43230,40.034713,-82.872611,Columbus,OH,Franklin County,43230,US,OH3
4504,35121,33.94815,-86.47276,Oneonta,AL,Blount County,35121,US,AL6
4505,2702,41.79594,-71.06782,Assonet,MA,Bristol County,2702,US,MA4
4506,29464,32.847273,-79.820563,Mount Pleasant,SC,Charleston County,29464,US,SC1
4507,80524,40.647612,-105.029257,Fort Collins,CO,Larimer County,80524,US,CO2
4508,35601,34.608016,-87.011052,Decatur,AL,Morgan County,35601,US,AL5
4509,36522,31.09073,-88.22806,Citronelle,AL,Mobile County,36522,US,AL1
4510,44470,41.283579,-80.952784,Southington,OH,Trumbull County,44470,US,OH14
4511,59047,45.530664,-110.369054,Livingston,MT,Park County,59047,US,MT2
4512,80113,39.644445,-104.965111,Englewood,CO,Arapahoe County,80113,US,CO6
4513,62233,37.91366,-89.82205,Chester,IL,Randolph County,62233,US,IL12
4514,92014,32.95949,-117.26531,Del Mar,CA,San Diego County,92014,US,CA50
4515,69336,41.667733,-103.102335,Bridgeport,NE,Morrill County,69336,US,NE3
4516,24263,36.6885,-83.114212,Jonesville,VA,Lee County,24263,US,VA9
4517,65552,37.484252,-92.157003,Plato,MO,Texas County,65552,US,MO8
4518,29063,34.08598,-81.18315,Irmo,SC,Lexington County,29063,US,SC2
4519,30033,33.816452,-84.285772,Decatur,GA,Dekalb County,30033,US,GA4
4520,56540,47.534788,-96.285663,Fertile,MN,Polk County,56540,US,MN7
4521,71055,32.725217,-93.312837,Minden,LA,Webster Parish,71055,US,LA4
4522,15010,40.75201,-80.31923,Beaver Falls,PA,Beaver County,15010,US,PA17
4523,30102,34.07068,-84.589406,Acworth,GA,Cobb County,30102,US,GA11
4524,28034,35.349898,-81.221463,Dallas,NC,Gaston County,28034,US,NC14
4525,35242,33.381339,-86.704571,Birmingham,AL,Shelby County,35242,US,AL6
4526,43146,39.80284,-83.15186,Orient,OH,Pickaway County,43146,US,OH2
4527,39531,30.401498,-88.971229,Biloxi,MS,Harrison County,39531,US,MS4
4528,81040,37.787772,-105.18487,Gardner,CO,Huerfano County,81040,US,CO3
4529,47933,40.042425,-86.893538,Crawfordsville,IN,Montgomery County,47933,US,IN4
4530,68454,40.684941,-96.270409,Unadilla,NE,Otoe County,68454,US,NE3
4531,51026,42.300778,-96.092119,Hornick,IA,Woodbury County,51026,US,IA4
4532,37660,36.514384,-82.547615,Kingsport,TN,Sullivan County,37660,US,TN1
4533,76051,32.932843,-97.080802,Grapevine,TX,Tarrant County,76051,US,TX24
4534,58647,46.53918,-102.86822,New England,ND,Hettinger County,58647,US,ND0
4535,53546,42.663574,-88.947859,Janesville,WI,Rock County,53546,US,WI1
4536,8527,40.105164,-74.352814,Jackson,NJ,Ocean County,8527,US,NJ4
4537,84631,38.96052,-112.33633,Fillmore,UT,Millard County,84631,US,UT2
4538,83704,43.641467,-116.290009,Boise,ID,Ada County,83704,US,ID2
4539,61053,42.093181,-89.968127,Mount Carroll,IL,Carroll County,61053,US,IL17
4540,45385,39.684731,-83.90813,Xenia,OH,Greene County,45385,US,OH10
4541,37075,36.347551,-86.612045,Hendersonville,TN,Sumner County,37075,US,TN6
4542,72032,35.065889,-92.362875,Conway,AR,Faulkner County,72032,US,AR2
4543,62298,38.327408,-90.155869,Waterloo,IL,Monroe County,62298,US,IL12
4544,92392,34.480247,-117.408186,Victorville,CA,San Bernardino County,92392,US,CA23
4545,15108,40.5184,-80.16672,Coraopolis,PA,Allegheny County,15108,US,PA17
4546,27529,35.71126,-78.61417,Garner,NC,Wake County,27529,US,NC13
4547,21783,39.65482,-77.57277,Smithsburg,MD,Washington County,21783,US,MD6
4548,28211,35.169586,-80.79076,Charlotte,NC,Mecklenburg County,28211,US,NC14
4549,35601,34.608016,-87.011052,Decatur,AL,Morgan County,35601,US,AL5
4550,4219,44.36635,-70.63978,Bryant Pond,ME,Oxford County,4219,US,ME2
4551,48601,43.41242,-83.886873,Saginaw,MI,Saginaw County,48601,US,MI8
4552,62673,40.100737,-89.966028,Oakford,IL,Menard County,62673,US,IL15
4553,33981,26.93457,-82.232398,Port Charlotte,FL,Charlotte County,33981,US,FL17
4554,93203,35.20913,-118.82843,Arvin,CA,Kern County,93203,US,CA22
4555,78028,29.988525,-99.155469,Kerrville,TX,Kerr County,78028,US,TX21
4556,35148,33.757716,-87.0461,Sumiton,AL,Walker County,35148,US,AL4
4557,52806,41.58969,-90.625902,Davenport,IA,Scott County,52806,US,IA1
4558,33556,28.193901,-82.591764,Odessa,FL,Pasco County,33556,US,FL14
4559,84741,37.04749,-112.52631,Kanab,UT,Kane County,84741,US,UT2
4560,21206,39.336857,-76.553237,Baltimore,MD,Baltimore City,21206,US,MD7
4561,42776,37.515024,-85.950238,Sonora,KY,Hardin County,42776,US,KY2
4562,56367,45.745866,-94.124878,Rice,MN,Benton County,56367,US,MN6
4563,50023,41.72971,-93.60577,Ankeny,IA,Polk County,50023,US,IA3
4564,70040,29.736105,-89.919691,Braithwaite,LA,Plaquemines Parish,70040,US,LA1
4565,53105,42.692103,-88.228793,Burlington,WI,Racine County,53105,US,WI1
4566,4941,44.488583,-69.339221,Freedom,ME,Waldo County,4941,US,ME2
4567,33801,28.035908,-81.899669,Lakeland,FL,Polk County,33801,US,FL18
4568,93261,35.805046,-119.131527,Richgrove,CA,Tulare County,93261,US,CA22
